transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned,total_revenue_eur,data_quality_flag
614,2025-07-19 6:49:09,Nicki Petrelli,Düsseldorf,Smartphone,Electronics,5,804.78,Banküberweisung,1,Ja,4023.9,OK
615,2025-08-24 22:44:20,Edan Eckley,Köln,Tastatur,Electronics,8,856.31,Kreditkarte,2,Ja,6850.48,OK
616,2026-02-13 10:48:21,Vicky Blackader,Berlin,Maus,Zubehör,5,616.99,Barzahlung,5,Nein,3084.95,OK
617,2025-06-16 23:26:43,Kalindi Yakovl,Stuttgart,Laptop,Zubehör,8,147.38,Kreditkarte,3,Nein,1179.04,OK
618,2025-12-30 19:24:18,Car Moses,Berlin,Monitor,Zubehör,3,176.02,PayPal,3,Ja,528.06,OK
619,2026-02-14 17:35:34,Kennett Mounch,Leipzig,Webcam,Zubehör,8,1167.88,Kreditkarte,2,Nein,9343.04,OK
620,2025-08-20 0:52:06,Ivar Ollive,Düsseldorf,Tastatur,Zubehör,1,696.19,Kreditkarte,3,Nein,696.19,OK
621,2026-02-16 18:13:04,Elwin Luxmoore,Düsseldorf,Monitor,Electronics,4,519.05,Kreditkarte,3,Nein,2076.2,OK
622,2025-08-05 19:29:46,Ennis Whittlesey,Düsseldorf,Webcam,Electronics,6,212.65,Barzahlung,4,Ja,1275.9,OK
623,2026-03-08 13:21:10,Emanuele Enbury,Hamburg,Monitor,Zubehör,10,107.17,PayPal,2,Ja,1071.7,OK
624,2026-04-27 22:23:47,Ketti Drover,Hamburg,Tastatur,Zubehör,5,227.69,PayPal,2,Nein,1138.45,OK
625,2025-11-26 21:35:10,Darleen Castelluzzi,Leipzig,USB-Hub,Zubehör,6,353.54,Banküberweisung,1,Nein,2121.24,OK
626,2025-12-12 21:09:23,Wini Spaducci,Leipzig,Laptop,Electronics,10,532.3,Banküberweisung,2,Nein,5323,OK
627,2025-09-20 14:23:06,Hewett Pimblotte,Köln,Smartphone,Electronics,1,817.02,Barzahlung,3,Nein,817.02,OK
628,2026-05-17 6:18:29,Bordie Kester,Düsseldorf,Maus,Electronics,4,408.47,Banküberweisung,5,Nein,1633.88,OK
629,2026-02-22 23:27:54,Gale Boliver,Berlin,Smartphone,Zubehör,9,514.3,Banküberweisung,1,Nein,4628.7,OK
630,2025-10-11 21:42:38,Haily Larive,Hamburg,Laptop,Electronics,2,669.98,PayPal,2,Nein,1339.96,OK
631,2026-05-14 15:13:09,Carmelia Adam,Hamburg,Maus,Electronics,1,1145.19,PayPal,2,Nein,1145.19,OK
632,2025-06-24 10:40:20,Fin Habden,Köln,Maus,Zubehör,10,671.56,Kreditkarte,2,Nein,6715.6,OK
633,2026-01-27 0:57:39,Anatollo Tomalin,Hamburg,Kopfhörer,Electronics,4,1038.89,Barzahlung,4,Nein,4155.56,OK
634,2026-03-10 15:57:05,Donia Chawner,München,Monitor,Zubehör,7,49.79,Banküberweisung,2,Nein,348.53,OK
635,2026-04-04 13:32:24,Oralla Mustoo,Frankfurt,Monitor,Zubehör,9,488.13,Kreditkarte,2,Nein,4393.17,OK
636,2025-08-27 12:01:52,Chev Fookes,Berlin,Kopfhörer,Zubehör,10,733.94,Banküberweisung,3,Nein,7339.4,OK
637,2025-10-14 20:05:31,Ingeberg Judkin,Stuttgart,Laptop,Electronics,10,1086.05,Kreditkarte,3,Ja,10860.5,OK
638,2026-01-15 3:45:26,Ferguson Barnby,Frankfurt,Smartphone,Electronics,8,183.19,Banküberweisung,1,Nein,1465.52,OK
639,2025-10-23 15:26:04,Porty Sherlock,Düsseldorf,USB-Hub,Zubehör,4,1184.1,Kreditkarte,3,Nein,4736.4,OK
640,2026-03-07 15:29:39,Elvina Byrne,Köln,Webcam,Electronics,2,383.22,Kreditkarte,2,Nein,766.44,OK
641,2025-08-04 12:03:28,Clement Balme,Berlin,USB-Hub,Electronics,4,1106.57,Kreditkarte,4,Ja,4426.28,OK
642,2025-12-29 8:05:03,Judye Gounot,Berlin,Smartphone,Electronics,3,751.88,Kreditkarte,2,Nein,2255.64,OK
643,2025-10-27 3:51:37,Emmerich Olford,Düsseldorf,USB-Hub,Zubehör,8,414.49,Banküberweisung,2,Ja,3315.92,OK
644,2025-12-03 4:34:53,Erwin Rosenblath,Berlin,USB-Hub,Zubehör,4,1035.44,Banküberweisung,2,Nein,4141.76,OK
645,2025-07-25 8:52:00,Job Greatrakes,Stuttgart,Maus,Zubehör,2,1072.84,Banküberweisung,2,Nein,2145.68,OK
646,2026-05-14 6:55:52,Jeremy Reinger,Düsseldorf,Laptop,Zubehör,5,35.91,Barzahlung,5,Ja,179.55,OK
647,2025-12-18 8:20:04,Aubrie Guiu,Berlin,USB-Hub,Zubehör,7,375.91,Barzahlung,2,Nein,2631.37,OK
648,2025-07-14 5:03:17,Krishna Gobbet,München,Webcam,Zubehör,7,554.38,PayPal,1,Nein,3880.66,OK
649,2026-03-20 18:53:10,Francois Collens,Berlin,USB-Hub,Electronics,3,91.2,Barzahlung,1,Ja,273.6,OK
650,2026-03-29 18:54:49,Ode Tutsell,Hamburg,Smartphone,Electronics,8,46.5,Banküberweisung,1,Nein,372,OK
651,2025-08-31 2:11:45,Kristos Hens,Köln,Monitor,Zubehör,4,1121.03,Kreditkarte,3,Nein,4484.12,OK
652,2025-10-01 21:58:59,Matthus McCready,Köln,Monitor,Electronics,5,197.97,Kreditkarte,5,Nein,989.85,OK
653,2025-07-11 4:43:49,Moss Middlewick,Leipzig,Maus,Zubehör,10,1186.04,Barzahlung,5,Ja,11860.4,OK
654,2026-05-06 4:10:03,Roy Beacham,Düsseldorf,Maus,Zubehör,2,611.99,Banküberweisung,4,Nein,1223.98,OK
655,2025-09-06 5:28:41,Idalina Le Maitre,Hamburg,Maus,Electronics,6,589.55,PayPal,4,Ja,3537.3,OK
656,2026-04-22 1:57:52,Brittan Ambrogini,Stuttgart,Smartphone,Zubehör,3,240.2,Kreditkarte,3,Nein,720.6,OK
657,2025-06-07 14:11:00,Eldredge Koch,Hamburg,Maus,Electronics,3,550.14,PayPal,2,Nein,1650.42,OK
658,2025-11-07 13:30:06,Rochette Rehorek,Düsseldorf,Monitor,Electronics,8,235.2,Barzahlung,3,Nein,1881.6,OK
659,2026-03-31 20:49:45,Penny Clemenson,Köln,USB-Hub,Zubehör,3,744.61,PayPal,3,Nein,2233.83,OK
660,2026-01-27 0:13:54,Eliza Dewdney,Hamburg,Laptop,Zubehör,2,637.18,Barzahlung,3,Nein,1274.36,OK
661,2025-08-06 16:42:21,Claudina Mayell,Berlin,Kopfhörer,Electronics,9,17.43,Kreditkarte,3,Nein,156.87,OK
662,2025-09-01 1:16:45,Everett Chinnick,Berlin,Smartphone,Electronics,10,806.73,PayPal,1,Nein,8067.3,OK
663,2026-02-09 8:24:05,Kevon Keniwell,Leipzig,Laptop,Electronics,1,895.21,Kreditkarte,2,Nein,895.21,OK
664,2025-09-29 5:05:51,Tamqrah Deplacido,Stuttgart,Monitor,Zubehör,2,200.03,Kreditkarte,4,Ja,400.06,OK
666,2025-12-09 15:43:59,Caren Ronaldson,Berlin,Monitor,Electronics,9,174.69,Kreditkarte,4,Nein,1572.21,OK
667,2026-05-18 0:01:15,Madeleine Heinzel,Düsseldorf,Tastatur,Zubehör,6,572.43,Barzahlung,2,Nein,3434.58,OK
668,2026-03-06 0:09:17,Hilde Viall,Köln,Smartphone,Electronics,5,857.41,Barzahlung,4,Nein,4287.05,OK
669,2025-12-12 8:41:46,Dotty Heaford,München,Smartphone,Electronics,1,451.9,Barzahlung,4,Nein,451.9,OK
670,2025-10-31 4:53:48,Goldina Barrack,Berlin,Laptop,Electronics,9,777.56,PayPal,2,Nein,6998.04,OK
671,2026-03-21 8:04:27,Venita Pirdue,Berlin,Kopfhörer,Zubehör,2,835.95,Banküberweisung,4,Ja,1671.9,OK
672,2025-07-29 19:17:11,Twila Franca,Stuttgart,Laptop,Zubehör,10,1116.86,PayPal,5,Nein,11168.6,OK
673,2025-12-31 16:24:34,Justinian Langlais,Stuttgart,Tastatur,Zubehör,8,485.95,PayPal,1,Nein,3887.6,OK
674,2026-04-27 9:02:33,Sergent Zink,Hamburg,Webcam,Zubehör,9,960.95,Banküberweisung,3,Nein,8648.55,OK
675,2025-06-10 16:53:58,Penelope Shute,Stuttgart,USB-Hub,Electronics,8,499.29,Banküberweisung,1,Nein,3994.32,OK
676,2025-08-29 8:16:38,Anthe Leverton,Köln,Laptop,Electronics,9,240.61,Kreditkarte,5,Nein,2165.49,OK
677,2026-03-10 12:05:21,Iorgos Forri,Berlin,Maus,Electronics,9,943.69,Kreditkarte,1,Nein,8493.21,OK
678,2026-05-11 22:39:37,Coriss Taggerty,Frankfurt,Laptop,Zubehör,7,68.41,Kreditkarte,4,Ja,478.87,OK
679,2025-10-01 14:57:00,Verine Sherrum,Düsseldorf,Tastatur,Electronics,5,958.94,PayPal,1,Nein,4794.7,OK
680,2026-05-20 0:52:23,Darell Zum Felde,München,Maus,Zubehör,3,773.05,Barzahlung,2,Nein,2319.15,OK
681,2025-08-31 16:21:11,Sven Geist,Stuttgart,Monitor,Zubehör,3,704.54,Barzahlung,5,Nein,2113.62,OK
682,2025-11-08 11:38:38,Sherye Stanning,Köln,Monitor,Electronics,2,482.49,Kreditkarte,2,Ja,964.98,OK
683,2026-05-30 5:07:40,Lorna Sumner,Frankfurt,Kopfhörer,Electronics,3,1095.74,Banküberweisung,3,Nein,3287.22,OK
684,2026-05-09 21:15:27,Vachel Courtonne,Düsseldorf,Maus,Zubehör,9,94.63,Kreditkarte,4,Nein,851.67,OK
685,2026-03-09 19:37:19,Killy Wrenn,Berlin,Smartphone,Electronics,10,904.86,Banküberweisung,5,Ja,9048.6,OK
686,2025-07-19 4:47:36,Verna Shanks,Hamburg,Laptop,Electronics,6,538.74,Kreditkarte,3,Nein,3232.44,OK
687,2025-10-16 21:21:29,Ulrich Possek,Köln,USB-Hub,Electronics,8,16.87,Kreditkarte,1,Nein,134.96,OK
688,2026-02-07 15:16:08,Evey Razzell,Köln,Monitor,Zubehör,6,129.22,Kreditkarte,4,Nein,775.32,OK
689,2025-08-10 7:57:46,Brina Pinch,Stuttgart,Tastatur,Zubehör,7,321.15,PayPal,4,Ja,2248.05,OK
690,2026-03-29 4:09:42,Madella Doale,Köln,Monitor,Electronics,3,828.85,Barzahlung,2,Nein,2486.55,OK
691,2025-09-09 3:38:50,Zia Vida,Düsseldorf,Webcam,Zubehör,6,810.45,Banküberweisung,1,Nein,4862.7,OK
692,2025-07-20 7:14:02,Boyce Khomich,Leipzig,Smartphone,Electronics,4,883.18,Barzahlung,2,Ja,3532.72,OK
693,2025-10-08 0:14:05,Griff Cheine,Stuttgart,Smartphone,Zubehör,7,912.59,Kreditkarte,3,Nein,6388.13,OK
694,2025-10-14 20:36:03,Stephannie Dalling,Köln,Monitor,Zubehör,5,773.74,Banküberweisung,3,Nein,3868.7,OK
695,2025-07-28 21:36:42,Lay Avramovic,Leipzig,Kopfhörer,Electronics,6,43.05,Banküberweisung,1,Nein,258.3,OK
696,2025-12-24 12:28:08,Suki Instrell,Berlin,Webcam,Zubehör,7,465.3,Banküberweisung,4,Ja,3257.1,OK
697,2025-12-04 14:40:01,Drusie Bjerkan,Frankfurt,Maus,Electronics,10,327.69,Banküberweisung,2,Nein,3276.9,OK
698,2025-06-09 14:30:34,Caitlin Deplacido,Stuttgart,Webcam,Electronics,4,643.73,Barzahlung,1,Nein,2574.92,OK
699,2025-10-14 23:13:59,Ezmeralda Dumblton,Stuttgart,Kopfhörer,Electronics,3,254.12,PayPal,4,Nein,762.36,OK
700,2025-06-17 11:32:27,Lev Rohmer,Köln,Webcam,Electronics,3,896.44,Barzahlung,5,Nein,2689.32,OK
701,2025-11-02 14:15:47,Kahaleel Chidley,Hamburg,Kopfhörer,Electronics,10,1183.64,Kreditkarte,4,Nein,11836.4,OK
702,2026-02-04 21:27:09,Zared Van Arsdale,Köln,Kopfhörer,Zubehör,8,1161.63,PayPal,2,Nein,9293.04,OK
703,2026-03-09 14:25:58,Stanwood Brobyn,München,USB-Hub,Zubehör,6,965.66,PayPal,5,Nein,5793.96,OK
704,2025-11-16 9:55:18,Rebekah Sawood,Frankfurt,Laptop,Zubehör,1,403.14,PayPal,5,Nein,403.14,OK
705,2026-05-31 0:02:54,Deeanne Probbing,Frankfurt,Smartphone,Electronics,4,991.17,Banküberweisung,3,Nein,3964.68,OK
706,2026-01-05 11:58:09,Bryn Babington,Berlin,USB-Hub,Zubehör,4,638.31,Barzahlung,4,Nein,2553.24,OK
707,2026-06-02 16:42:31,Chevalier Sutliff,Berlin,Laptop,Zubehör,2,707.2,PayPal,1,Nein,1414.4,OK
708,2026-05-09 15:57:33,Dalton Fake,Frankfurt,Tastatur,Electronics,6,599.77,Banküberweisung,2,Ja,3598.62,OK
709,2026-01-16 2:47:48,Bette Walrond,Düsseldorf,Tastatur,Zubehör,6,735.93,PayPal,3,Nein,4415.58,OK
710,2025-11-01 5:30:29,Estrella Shatford,Frankfurt,Monitor,Zubehör,2,537.4,PayPal,1,Ja,1074.8,OK
711,2025-11-08 8:13:24,Morse Cudbertson,Stuttgart,Kopfhörer,Electronics,9,395.53,PayPal,4,Nein,3559.77,OK
712,2025-09-04 20:25:21,Bev Conyers,Frankfurt,Webcam,Zubehör,5,279.67,Barzahlung,2,Ja,1398.35,OK
713,2026-01-16 5:35:02,Moyra Scimoni,Berlin,Maus,Zubehör,8,400.45,Banküberweisung,3,Ja,3203.6,OK
714,2025-07-20 2:54:22,Jacinta Farthin,München,Monitor,Electronics,9,820.19,Barzahlung,1,Nein,7381.71,OK
715,2025-10-31 7:09:11,Georg Grene,München,USB-Hub,Electronics,9,430.88,Banküberweisung,2,Nein,3877.92,OK
716,2025-11-01 3:55:16,Damian Huntall,Köln,Webcam,Electronics,5,680.42,PayPal,4,Nein,3402.1,OK
717,2025-12-20 6:57:27,Ethelyn Heinz,Leipzig,Monitor,Zubehör,7,31.74,Kreditkarte,3,Nein,222.18,OK
718,2026-04-12 7:02:45,Brynne Offen,Berlin,Smartphone,Zubehör,9,619.78,Banküberweisung,4,Ja,5578.02,OK
719,2026-01-28 3:59:03,Thomasina Taylerson,Berlin,Tastatur,Electronics,2,285.94,Barzahlung,1,Nein,571.88,OK
720,2026-03-31 6:02:53,Darryl Lawrence,Hamburg,Monitor,Zubehör,6,73.91,Kreditkarte,3,Ja,443.46,OK
721,2026-02-07 23:49:46,Hallie Helks,München,Maus,Zubehör,2,422.35,Kreditkarte,3,Nein,844.7,OK
722,2026-05-01 12:33:53,Ange Marrion,München,Kopfhörer,Electronics,8,42.8,Barzahlung,4,Nein,342.4,OK
723,2026-05-22 22:43:57,Carilyn Elgood,Düsseldorf,Monitor,Electronics,3,1080.99,Kreditkarte,2,Nein,3242.97,OK
724,2025-06-30 20:01:47,Waite Patty,Leipzig,Maus,Electronics,7,923.89,Kreditkarte,2,Nein,6467.23,OK
725,2026-06-02 11:06:23,Larina Bissell,Stuttgart,Maus,Zubehör,2,138.08,Banküberweisung,1,Nein,276.16,OK
726,2025-08-30 20:57:45,Sarine McGenn,Frankfurt,Smartphone,Electronics,2,1007.92,Barzahlung,3,Nein,2015.84,OK
727,2026-01-03 10:29:56,Chastity Dries,Stuttgart,Webcam,Zubehör,5,205,Banküberweisung,1,Ja,1025,OK
728,2025-09-19 13:44:34,Sheilah Grant,Düsseldorf,Kopfhörer,Electronics,7,650.27,Banküberweisung,1,Nein,4551.89,OK
729,2026-05-27 23:36:11,Granville Conant,Berlin,Webcam,Zubehör,10,561.4,Kreditkarte,1,Nein,5614,OK
730,2026-05-08 1:15:44,Even Hawkings,Leipzig,Tastatur,Electronics,1,420.32,Banküberweisung,3,Nein,420.32,OK
731,2025-11-08 0:48:27,Bryant Sartin,Köln,Webcam,Zubehör,7,257.17,PayPal,5,Nein,1800.19,OK
732,2026-01-25 23:59:38,Issie Breissan,Berlin,Monitor,Electronics,4,1179.83,Barzahlung,5,Nein,4719.32,OK
733,2026-05-11 5:30:40,Candis Merkel,Leipzig,Laptop,Zubehör,10,180.62,Barzahlung,5,Nein,1806.2,OK
734,2026-05-19 15:58:11,Udell Scroggs,Stuttgart,Maus,Zubehör,2,792.13,Barzahlung,3,Nein,1584.26,OK
735,2026-02-12 18:30:31,Emogene Erik,Berlin,Webcam,Zubehör,2,394.78,Barzahlung,1,Nein,789.56,OK
736,2026-05-28 16:11:29,Keelby Sydney,Hamburg,Kopfhörer,Electronics,5,1117.16,Kreditkarte,5,Nein,5585.8,OK
737,2026-05-24 3:53:04,Bryant Inett,Düsseldorf,Webcam,Electronics,2,221.32,Kreditkarte,1,Nein,442.64,OK
738,2026-02-14 2:13:35,Haleigh Redbourn,Frankfurt,Monitor,Zubehör,4,649.22,PayPal,3,Nein,2596.88,OK
739,2025-09-16 2:42:49,Adam Meddows,Frankfurt,Tastatur,Electronics,3,631.45,PayPal,5,Nein,1894.35,OK
740,2026-04-28 11:13:04,Justina Sparry,Hamburg,Laptop,Electronics,8,334.3,Barzahlung,3,Nein,2674.4,OK
741,2025-09-16 16:04:34,Rodina Barhims,Köln,Tastatur,Electronics,4,204.18,Kreditkarte,3,Ja,816.72,OK
742,2026-03-31 8:32:15,Mickey De Gouy,Köln,Kopfhörer,Zubehör,9,674.18,PayPal,4,Nein,6067.62,OK
743,2026-05-27 18:35:04,Anabel Tomisch,Hamburg,USB-Hub,Zubehör,3,783.15,Barzahlung,2,Nein,2349.45,OK
744,2025-11-14 8:31:48,Shane Hutt,Stuttgart,Webcam,Zubehör,3,63.45,Barzahlung,4,Ja,190.35,OK
745,2025-09-09 19:32:45,Liva Wilmore,Düsseldorf,Maus,Electronics,1,1140.81,Kreditkarte,5,Nein,1140.81,OK
746,2025-11-15 2:03:05,Cissiee Rawes,Leipzig,Kopfhörer,Electronics,5,657.95,Barzahlung,3,Nein,3289.75,OK
747,2026-02-09 2:49:51,Merrill Wogan,Stuttgart,Kopfhörer,Electronics,5,1058.55,PayPal,3,Nein,5292.75,OK
748,2025-12-20 12:42:27,Asia Pettecrew,Hamburg,Laptop,Electronics,6,381.42,PayPal,1,Nein,2288.52,OK
749,2026-01-23 11:59:56,Jorgan Schober,Köln,Webcam,Zubehör,9,924.82,Barzahlung,2,Nein,8323.38,OK
750,2025-11-23 20:19:11,Christoffer Castelletto,Hamburg,Smartphone,Electronics,8,1144.29,Barzahlung,5,Nein,9154.32,OK
751,2025-12-02 9:16:41,Norrie Warrillow,Leipzig,Laptop,Zubehör,4,790.38,PayPal,2,Nein,3161.52,OK
752,2025-12-06 2:35:44,Nicola Kitchingman,Leipzig,Laptop,Zubehör,4,699.59,Banküberweisung,5,Ja,2798.36,OK
753,2026-03-26 0:32:34,Cassy Fraczak,Berlin,Maus,Electronics,9,835.35,Barzahlung,2,Ja,7518.15,OK
754,2026-03-02 16:50:53,Ulrick Conklin,Leipzig,Smartphone,Zubehör,8,1008.96,Kreditkarte,2,Nein,8071.68,OK
755,2025-12-31 5:35:17,Dale Jimmison,Düsseldorf,Tastatur,Zubehör,8,17.64,Banküberweisung,4,Nein,141.12,OK
756,2026-03-28 8:10:59,Loralee Farlowe,Hamburg,Maus,Zubehör,1,932.44,Barzahlung,4,Nein,932.44,OK
757,2025-06-12 4:26:11,Grenville Baiden,Düsseldorf,Laptop,Zubehör,10,428.95,PayPal,3,Nein,4289.5,OK
758,2025-07-21 4:13:47,Viva Melsome,Berlin,Kopfhörer,Zubehör,5,112.12,Kreditkarte,4,Nein,560.6,OK
759,2025-10-17 21:08:17,Averill Lambrick,Hamburg,Monitor,Zubehör,3,730.97,PayPal,5,Nein,2192.91,OK
760,2026-03-29 5:05:50,Bealle Condit,München,Maus,Zubehör,1,236.34,PayPal,3,Nein,236.34,OK
761,2026-05-14 19:34:24,Caitlin Kempson,Leipzig,Tastatur,Zubehör,8,505.7,Kreditkarte,2,Ja,4045.6,OK
762,2025-10-21 16:23:04,Randolf Roscamp,Frankfurt,Laptop,Zubehör,4,792.95,Barzahlung,1,Nein,3171.8,OK
763,2025-09-13 1:10:35,Dion Tomaszek,München,Monitor,Electronics,5,41.01,Kreditkarte,2,Nein,205.05,OK
764,2025-07-17 16:18:28,Worth Pancoast,Hamburg,Laptop,Zubehör,1,312.7,Kreditkarte,3,Nein,312.7,OK
765,2025-11-12 6:27:59,Zuzana Misselbrook,Frankfurt,Maus,Zubehör,6,129.66,Banküberweisung,4,Nein,777.96,OK
766,2026-01-02 5:27:16,Homer Gibard,München,Webcam,Zubehör,5,734.55,Barzahlung,3,Nein,3672.75,OK
767,2025-11-27 16:50:12,Kennan Lidington,Stuttgart,USB-Hub,Electronics,9,1052.84,Kreditkarte,2,Ja,9475.56,OK
768,2025-06-14 12:50:20,Carrol Coulter,München,Tastatur,Zubehör,8,197.82,PayPal,4,Nein,1582.56,OK
769,2026-02-21 6:45:51,Basil Veldens,Berlin,Monitor,Electronics,3,173.48,Kreditkarte,4,Ja,520.44,OK
770,2025-07-14 19:27:54,Wrennie Gander,Köln,USB-Hub,Electronics,1,359.05,Barzahlung,5,Ja,359.05,OK
771,2025-10-05 22:52:24,Paddie Siaskowski,Berlin,Monitor,Zubehör,10,537.67,Banküberweisung,1,Nein,5376.7,OK
772,2026-04-10 3:36:57,Kristian Sharrier,Leipzig,USB-Hub,Electronics,2,155.98,Banküberweisung,4,Nein,311.96,OK
773,2025-12-17 21:56:08,Kenon Serrell,Leipzig,Kopfhörer,Zubehör,2,799.53,PayPal,2,Nein,1599.06,OK
774,2026-01-10 1:06:51,Barbie Pescott,Düsseldorf,Kopfhörer,Zubehör,1,858.19,Barzahlung,1,Nein,858.19,OK
775,2025-10-13 4:11:15,Napoleon Oldam,Stuttgart,Webcam,Electronics,2,799.09,Kreditkarte,1,Nein,1598.18,OK
776,2025-07-15 10:47:43,Saidee Deschelle,Stuttgart,Monitor,Electronics,8,562.5,Barzahlung,5,Nein,4500,OK
777,2025-12-20 15:02:54,Prinz Prosh,Hamburg,Kopfhörer,Electronics,10,69.28,Barzahlung,3,Nein,692.8,OK
778,2026-03-08 14:20:30,Wendeline Frift,Leipzig,Laptop,Electronics,6,894.43,Barzahlung,5,Nein,5366.58,OK
779,2025-11-22 10:35:13,Jim Clapison,Düsseldorf,USB-Hub,Electronics,9,854.07,Barzahlung,2,Nein,7686.63,OK
780,2026-01-21 5:19:16,Alfonse Cadman,Köln,Smartphone,Electronics,2,105.51,Banküberweisung,4,Nein,211.02,OK
781,2025-09-17 9:41:26,Auberta Dundredge,Leipzig,Monitor,Zubehör,1,107.23,Kreditkarte,4,Nein,107.23,OK
782,2026-03-05 2:39:09,Erastus Tindley,München,Laptop,Zubehör,7,266.34,Kreditkarte,4,Nein,1864.38,OK
783,2025-11-10 8:29:30,Lise Derks,Köln,Tastatur,Zubehör,8,771.1,Kreditkarte,2,Nein,6168.8,OK
784,2026-01-21 17:40:39,Milty Machen,Köln,Smartphone,Electronics,8,696.99,Banküberweisung,2,Ja,5575.92,OK
785,2026-02-14 23:21:28,Ursulina Wint,Leipzig,Kopfhörer,Zubehör,7,222.39,Kreditkarte,3,Ja,1556.73,OK
786,2025-08-06 3:33:38,Annabal Empleton,Leipzig,Monitor,Electronics,5,894.25,Banküberweisung,5,Nein,4471.25,OK
787,2026-02-22 16:56:12,Annora Sergeaunt,Köln,Monitor,Electronics,9,358.09,Kreditkarte,5,Ja,3222.81,OK
788,2026-03-15 9:16:49,Reyna Banville,Düsseldorf,Tastatur,Electronics,2,231.99,Kreditkarte,2,Nein,463.98,OK
789,2025-06-17 17:37:25,Nesta Mogford,Frankfurt,Webcam,Zubehör,8,944.83,PayPal,2,Nein,7558.64,OK
790,2026-04-17 4:24:15,Terrel Gorcke,Hamburg,Kopfhörer,Zubehör,5,445.15,PayPal,4,Nein,2225.75,OK
791,2025-07-25 12:00:33,Berky Sarjant,Berlin,Smartphone,Zubehör,3,993.71,Kreditkarte,4,Nein,2981.13,OK
792,2025-11-23 22:06:40,Griffin Duffus,Leipzig,Maus,Zubehör,3,647.52,PayPal,1,Nein,1942.56,OK
793,2025-07-26 19:31:13,Koralle Parton,Stuttgart,Webcam,Zubehör,3,776.84,Banküberweisung,4,Nein,2330.52,OK
794,2026-05-23 21:55:45,Anthe Vanichev,Berlin,Tastatur,Zubehör,7,1006.64,Barzahlung,2,Nein,7046.48,OK
795,2026-04-15 17:50:13,Huberto Longea,Düsseldorf,Tastatur,Zubehör,7,436.11,Kreditkarte,1,Nein,3052.77,OK
796,2025-07-30 18:43:01,Reiko Empson,Leipzig,Monitor,Electronics,5,193.47,Banküberweisung,4,Nein,967.35,OK
797,2025-12-13 23:44:40,Cam Kilshaw,Leipzig,Webcam,Electronics,6,1174.31,Barzahlung,5,Nein,7045.86,OK
798,2025-12-29 14:03:09,Poppy Pariso,Stuttgart,Maus,Zubehör,4,793.65,Kreditkarte,2,Nein,3174.6,OK
799,2026-03-13 6:48:42,Dorene Heskey,Stuttgart,Kopfhörer,Electronics,9,575.39,Kreditkarte,2,Nein,5178.51,OK
800,2025-10-07 12:41:40,Riane Hoodlass,Leipzig,Tastatur,Electronics,2,299.28,Kreditkarte,1,Nein,598.56,OK
801,2026-03-23 12:44:22,Charmian Rijkeseis,Düsseldorf,Kopfhörer,Electronics,8,33.52,Kreditkarte,4,Nein,268.16,OK
802,2026-05-11 15:07:47,Homere Bonnick,Berlin,USB-Hub,Electronics,2,400.88,Kreditkarte,2,Nein,801.76,OK
803,2026-01-14 21:06:48,Elvina Caygill,Stuttgart,Kopfhörer,Zubehör,1,497.36,Kreditkarte,5,Nein,497.36,OK
804,2025-09-16 6:21:43,Welby Mancell,Düsseldorf,Maus,Zubehör,7,1010.48,Kreditkarte,2,Ja,7073.36,OK
805,2025-09-02 22:53:24,Karlens Westraw,Stuttgart,Tastatur,Zubehör,2,953.9,Barzahlung,1,Nein,1907.8,OK
806,2025-07-17 6:37:03,Parsifal Lowrance,Frankfurt,Smartphone,Electronics,10,191.73,PayPal,4,Nein,1917.3,OK
807,2026-03-29 4:45:39,Fiona Muggleton,München,Smartphone,Electronics,3,236.27,Barzahlung,5,Nein,708.81,OK
808,2025-11-23 10:29:52,Latashia Wiles,Stuttgart,Kopfhörer,Electronics,1,1118.05,PayPal,5,Nein,1118.05,OK
809,2025-12-26 1:04:11,Alice Whistance,München,Maus,Zubehör,10,1058.53,Barzahlung,1,Nein,10585.3,OK
810,2026-04-13 0:19:23,Wilbert Rolance,Frankfurt,Tastatur,Electronics,3,474.36,Kreditkarte,1,Ja,1423.08,OK
811,2026-03-25 19:32:27,Matthew Zamorano,Frankfurt,Kopfhörer,Electronics,1,700.69,PayPal,3,Nein,700.69,OK
812,2025-12-01 16:02:02,Nobe Seer,München,Laptop,Zubehör,8,52.28,Banküberweisung,5,Ja,418.24,OK
813,2025-09-15 17:15:35,Maurene Odams,Köln,Webcam,Electronics,3,1010.27,PayPal,2,Nein,3030.81,OK
814,2026-01-12 13:31:03,Esmaria Kerans,Köln,Tastatur,Electronics,7,93.02,Barzahlung,4,Nein,651.14,OK
815,2026-01-30 22:13:33,Mil Garretts,Hamburg,Kopfhörer,Electronics,9,49.45,Banküberweisung,2,Nein,445.05,OK
816,2025-06-05 2:03:45,Marlee Gyngyll,Leipzig,Webcam,Zubehör,3,70.37,Banküberweisung,3,Nein,211.11,OK
817,2026-05-15 1:03:21,Flossi Tyne,Düsseldorf,Kopfhörer,Zubehör,1,158.74,PayPal,4,Nein,158.74,OK
818,2026-04-29 2:58:22,Elvina Beirne,München,Smartphone,Zubehör,8,969.09,Banküberweisung,5,Nein,7752.72,OK
